# field	phot_id	z_best_s	use_phot	use_zgrism	z_best	z_best_l95	z_best_l68	z_best_u68	z_best_u95
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis	15952	3	1	0	0.8110	0.0850	0.2010	0.6160	0.6880
aegis	15953	3	1	0	1.5710	1.4080	1.4760	1.6410	1.7000
aegis	15954	3	1	0	1.2162	0.9450	1.0710	1.3520	1.5100
aegis	15955	3	1	0	2.4562	2.2250	2.3430	2.5740	2.6620
aegis	15956	3	1	0	0.2798	0.0880	0.1730	0.3880	0.5280
aegis	15957	3	1	0	3.2552	3.4500	3.4590	3.5980	3.6960
aegis	15958	3	1	0	1.5617	0.4050	0.8470	2.1980	2.6470
aegis	15959	3	1	0	0.3569	0.2190	0.2830	0.4220	0.4610
aegis	15960	3	1	0	0.8847	0.4010	0.6540	1.1060	1.2790
aegis	15961	3	1	0	0.6506	0.4440	0.5490	0.7480	0.8280
aegis	15962	3	1	0	1.2470	1.0540	1.1660	1.3300	1.3910
aegis	15963	3	1	0	0.2350	0.1580	0.2000	0.2630	0.3400
aegis	15964	3	1	0	1.2917	0.7600	1.1580	1.4430	1.5530
aegis	15965	3	1	0	1.8845	1.4140	1.7010	2.0860	2.2760
aegis	15966	3	1	0	3.9872	0.9300	3.5220	4.3690	4.7380
aegis	15967	3	1	0	1.4829	1.1170	1.2920	1.5160	1.5550
aegis	15968	3	1	0	0.6235	0.5580	0.5900	0.6580	0.6790
aegis	15969	3	1	0	1.6979	1.4920	1.5810	1.8050	1.8890
aegis	15970	3	1	0	1.6346	1.1280	1.3520	1.9440	2.2030
aegis	15971	3	1	0	1.0232	0.0920	0.2690	0.8760	1.0050
aegis	15972	2	1	1	1.7983	1.7943	1.7959	1.7990	1.8005
aegis	15973	3	1	0	0.4635	0.3820	0.4160	0.5140	0.5560
aegis	15974	3	1	0	1.7810	1.5810	1.7210	1.8530	1.9320
aegis	15975	3	0	0	2.3934	2.2870	2.3320	2.4540	2.5010
aegis	15976	3	1	0	1.6604	1.5670	1.6030	1.7150	1.7840
aegis	15977	3	1	0	0.7425	0.2200	0.5840	0.9180	1.0400
aegis	15978	3	1	0	1.0455	0.8270	0.9330	1.1280	1.4360
aegis	15979	3	1	0	2.8308	2.7000	2.7560	2.9080	2.9610
aegis	15980	3	0	0	5.5150	5.0240	5.2760	5.8110	5.9450
aegis	15981	3	1	0	3.1573	3.0230	3.0850	3.2350	3.2860
aegis	15982	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	15983	3	1	0	2.5088	2.3930	2.4380	2.5820	2.6220
aegis	15984	3	1	0	2.7199	2.6300	2.6640	2.7640	2.9650
aegis	15985	3	1	0	1.4474	1.2990	1.3560	1.5350	1.6360
aegis	15986	3	1	0	3.8016	3.5910	3.6900	3.9130	3.9810
aegis	15987	3	1	0	2.4993	2.2990	2.3750	3.0810	3.8810
aegis	15988	3	1	0	2.2141	2.2210	2.2500	2.5190	2.6950
aegis	15989	3	1	0	1.3875	1.2910	1.3270	1.4490	1.5090
aegis	15990	3	1	0	0.0482	0.0110	0.0170	0.0830	0.1360
aegis	15991	3	0	0	1.2579	1.1930	1.2180	1.2950	1.3610
aegis	15992	3	1	0	2.3939	2.0910	2.2240	2.6250	2.7680
aegis	15993	3	1	0	3.3085	3.0970	3.1870	3.4370	3.5350
aegis	15994	3	1	0	1.8786	1.0610	1.5140	2.2600	2.6720
aegis	15995	3	1	0	0.4711	0.4110	0.4420	0.5010	0.5250
aegis	15996	3	1	0	2.0499	0.8140	1.5690	2.5410	2.9820
aegis	15997	3	1	0	2.6508	2.3630	2.5070	2.7990	2.9240
aegis	15998	3	1	0	1.0286	0.2220	0.6270	1.5580	2.1730
aegis	15999	3	1	0	0.3361	0.2870	0.3080	0.3640	0.3870
aegis	16000	3	1	0	3.0355	2.7940	2.9090	3.1640	3.2720
aegis	16001	2	1	1	1.0452	1.0396	1.0427	1.0479	1.0505
aegis	16002	3	1	0	2.7482	2.5240	2.6100	2.8860	3.0020
aegis	16003	3	1	0	1.5834	0.5140	1.1080	2.0160	2.6040
aegis	16004	3	1	0	2.5755	1.6140	2.3090	2.8570	3.0050
aegis	16005	3	1	0	1.2141	1.1310	1.1630	1.2670	1.3160
aegis	16006	2	1	1	1.2991	1.2626	1.3039	1.4375	1.5158
aegis	16007	3	0	0	5.5468	0.5620	1.2020	5.8850	5.9530
aegis	16008	3	1	0	2.6888	2.3390	2.4970	2.9030	3.0280
aegis	16009	3	1	0	1.7403	0.6060	1.1470	2.3690	2.6920
aegis	16010	3	1	0	3.1310	2.9290	3.0140	3.2500	3.3430
aegis	16011	3	1	0	1.6076	1.5360	1.5620	1.6570	1.6890
aegis	16012	3	1	0	1.1874	1.0100	1.1020	1.2750	1.3570
aegis	16013	3	0	0	2.9397	3.1440	3.2230	5.5280	5.8930
aegis	16014	3	1	0	2.3393	2.1710	2.2390	2.5020	2.6550
aegis	16015	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16016	2	1	1	1.0782	1.0167	1.0255	1.0805	1.0905
aegis	16017	3	1	0	0.6935	0.6150	0.6580	0.7310	0.7610
aegis	16018	3	1	0	1.4276	1.2990	1.3550	1.5030	1.5910
aegis	16019	3	1	0	1.6843	1.3840	1.5350	1.8590	2.1100
aegis	16020	3	1	0	2.7657	2.6280	2.6940	2.8400	2.8870
aegis	16021	3	1	0	1.2714	1.1440	1.2000	1.3460	1.3970
aegis	16022	3	1	0	0.8317	0.6920	0.7490	0.9240	0.9760
aegis	16023	3	1	0	0.7457	0.6280	0.6790	0.8190	0.9060
aegis	16024	3	0	0	3.6711	3.0330	3.2120	4.3150	4.6200
aegis	16025	3	1	0	3.5383	3.4080	3.4620	3.6150	3.6800
aegis	16026	2	1	1	1.5587	1.5371	1.5507	1.5602	1.5634
aegis	16027	3	1	0	0.7688	0.7000	0.7310	0.8050	0.8440
aegis	16028	3	1	0	2.0265	1.4100	1.8580	2.2440	2.3310
aegis	16029	3	1	0	2.0141	1.5230	1.9110	2.1020	2.1780
aegis	16030	3	1	0	0.6845	0.3630	0.5310	0.8380	1.4390
aegis	16031	3	1	0	1.2104	0.4310	1.1210	1.2640	1.3130
aegis	16032	3	1	0	1.6893	1.3570	1.4930	1.8580	2.0050
aegis	16033	3	1	0	2.1575	1.9690	2.0600	2.2590	2.3330
aegis	16034	3	1	0	2.3332	2.3170	2.3540	2.6470	2.7910
aegis	16035	3	0	0	2.5755	2.1000	2.3100	2.8460	3.1640
aegis	16036	3	1	0	1.9536	1.3020	1.6240	2.2800	2.5680
aegis	16037	3	1	0	1.5298	1.1210	1.3520	1.6420	1.7010
aegis	16038	3	1	0	3.2048	3.0670	3.1300	3.2840	3.3370
aegis	16039	2	1	1	1.8207	1.8099	1.8158	1.8293	1.8411
aegis	16040	3	1	0	0.9250	0.7930	0.8290	0.9880	1.0140
aegis	16041	3	1	0	1.1041	0.7580	0.9970	1.2440	1.3590
aegis	16042	3	1	0	1.3660	0.9750	1.1290	1.6100	1.9020
aegis	16043	3	1	0	2.9558	2.8160	2.8720	3.0410	3.1160
aegis	16044	3	1	0	1.6090	1.1880	1.3850	1.7990	1.9200
aegis	16045	3	0	0	4.4208	4.1670	4.2830	4.5590	4.6610
aegis	16046	3	1	0	1.7868	1.5040	1.6870	1.9050	2.0570
aegis	16047	3	1	0	0.0774	0.0150	0.0360	1.4190	1.8780
aegis	16048	3	1	0	1.9490	1.7590	1.8550	2.0520	2.1360
aegis	16049	3	1	0	1.1164	0.9380	0.9970	1.2430	1.3680
aegis	16050	3	1	0	2.1946	1.4110	1.8130	2.5970	2.8850
aegis	16051	3	0	0	1.6132	1.3330	1.4280	1.8240	2.0030
aegis	16052	3	1	0	0.2028	0.0240	0.0740	0.3260	0.4370
aegis	16053	3	1	0	0.5925	0.0580	0.2050	1.1730	1.4250
aegis	16054	3	1	0	1.5201	1.1080	1.3300	1.6530	1.7010
aegis	16055	2	1	1	2.3102	2.2995	2.3118	2.4431	2.4870
aegis	16056	3	1	0	1.6477	0.6090	1.0930	2.1480	2.7260
aegis	16057	3	1	0	2.8562	2.6730	2.7720	2.9430	2.9980
aegis	16058	2	1	1	2.7303	2.7141	2.7231	2.7376	2.7470
aegis	16059	2	1	1	2.0177	2.0129	2.0147	2.0182	2.0200
aegis	16060	3	1	0	1.7375	1.5720	1.6140	1.8480	2.0470
aegis	16061	3	1	0	0.1696	0.0310	0.0770	0.2670	0.3690
aegis	16062	3	1	0	1.8525	1.1680	1.4440	2.2110	2.4220
aegis	16063	1	1	1	0.2626	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16064	3	1	0	1.8068	1.3380	1.5290	2.0780	2.2710
aegis	16065	2	1	1	2.0298	1.9521	2.0081	2.0816	2.1322
aegis	16066	2	1	1	0.2840	0.2588	0.2686	0.2888	0.2994
aegis	16067	3	1	0	1.3878	1.2580	1.3120	1.4600	1.5200
aegis	16068	3	1	0	3.8340	3.4770	3.6480	4.0290	4.1840
aegis	16069	3	1	0	1.6972	0.6560	1.1770	2.2240	2.9350
aegis	16070	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16071	3	1	0	0.5538	0.4480	0.4970	0.6130	0.6600
aegis	16072	3	1	0	0.8673	0.6010	0.7270	0.9760	1.0760
aegis	16073	3	1	0	4.7675	4.5850	4.6520	4.8880	4.9920
aegis	16074	3	1	0	0.4639	0.3600	0.4110	0.5250	0.5700
aegis	16075	3	1	0	0.0789	0.0170	0.0450	0.0890	0.3260
aegis	16076	3	1	0	3.9658	3.3660	3.6710	4.2460	4.4600
aegis	16077	3	1	0	1.6662	1.3460	1.4860	1.8470	2.0480
aegis	16078	3	1	0	1.1211	0.9480	1.0200	1.2460	1.3150
aegis	16079	3	1	0	2.5553	2.2520	2.4020	2.7130	2.8300
aegis	16080	3	1	0	3.3846	2.9920	3.1160	3.5940	4.6780
aegis	16081	3	0	0	5.5729	5.1340	5.3540	5.8770	5.9520
aegis	16082	3	1	0	0.9636	0.8480	0.9030	1.0300	1.0870
aegis	16083	3	1	0	1.6350	0.0400	1.5760	1.6850	1.7440
aegis	16084	3	1	0	0.5858	0.4850	0.5420	0.6330	0.6660
aegis	16085	3	1	0	2.2865	1.9700	2.1730	2.3970	2.4830
aegis	16086	3	1	0	0.5182	0.2260	0.3940	0.6510	0.7380
aegis	16087	3	1	0	2.1709	1.9580	2.0660	2.2790	2.3610
aegis	16088	3	1	0	1.8019	1.2640	1.4890	2.1430	2.3900
aegis	16089	3	1	0	3.3848	0.4670	0.5150	3.4860	3.5980
aegis	16090	3	1	0	0.6549	0.3970	0.5580	0.7660	0.8770
aegis	16091	3	1	0	0.5284	0.1190	0.2650	0.7000	0.8990
aegis	16092	3	1	0	2.3459	2.3580	2.4010	2.7540	2.9690
aegis	16093	3	1	0	2.7267	0.6260	1.6930	3.4680	4.1920
aegis	16094	3	1	0	1.0596	0.1760	0.4120	1.9580	3.3370
aegis	16095	3	1	0	3.1825	2.9700	3.0700	3.2910	3.3750
aegis	16096	3	1	0	0.8634	0.1540	0.4050	1.1600	1.8550
aegis	16097	3	1	0	0.7237	0.1810	0.4000	0.8040	0.8550
aegis	16098	3	1	0	0.9770	0.5720	0.7910	1.1540	1.4060
aegis	16099	3	1	0	0.3904	0.2420	0.3310	0.4500	0.5120
aegis	16100	3	1	0	2.2672	0.3020	0.9370	3.2160	3.6890
aegis	16101	3	1	0	1.3209	1.2050	1.2550	1.3860	1.4600
aegis	16102	3	1	0	1.9934	1.2860	1.5290	2.3800	2.6610
aegis	16103	3	1	0	2.3643	2.1520	2.2390	2.5390	2.6700
aegis	16104	3	1	0	0.8981	0.1460	0.3130	0.5370	0.5630
aegis	16105	3	1	0	1.6500	1.2190	1.4220	1.8510	2.0660
aegis	16106	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16107	3	1	0	0.6118	0.5270	0.5630	0.6590	0.6820
aegis	16108	3	1	0	1.3866	0.8810	1.1350	1.4820	1.5280
aegis	16109	3	1	0	1.8846	1.4050	1.4730	2.1120	2.2270
aegis	16110	3	1	0	0.4715	0.3360	0.4040	0.5420	0.5970
aegis	16111	3	1	0	1.3514	0.6150	0.9330	1.8270	2.1610
aegis	16112	3	1	0	1.4106	1.3130	1.3540	1.4690	1.5230
aegis	16113	3	1	0	2.4487	0.3860	0.9990	3.7350	4.0960
aegis	16114	3	1	0	1.3690	0.3430	0.7640	2.1050	2.5820
aegis	16115	3	1	0	2.7602	2.5730	2.6610	2.8640	2.9350
aegis	16116	3	1	0	1.4625	0.6170	1.0180	1.8390	2.0880
aegis	16117	2	1	1	0.2177	0.0631	0.1448	0.2402	0.2752
aegis	16118	3	1	0	3.0186	2.8220	2.9090	3.1280	3.2260
aegis	16119	3	1	0	1.6733	1.4910	1.5450	1.7990	1.9090
aegis	16120	3	1	0	1.1005	0.9980	1.0590	1.1450	1.2010
aegis	16121	3	1	0	3.1243	2.9650	3.0410	3.2090	3.2690
aegis	16122	3	1	0	1.2032	0.8640	0.9730	1.4510	1.9070
aegis	16123	2	1	1	0.8230	0.8154	0.8193	0.8271	0.8313
aegis	16124	3	1	0	1.7434	1.4200	1.5320	1.9460	2.0950
aegis	16125	3	1	0	2.8908	2.6560	2.7780	3.0040	3.1080
aegis	16126	3	1	0	0.6832	0.1800	0.3880	0.9650	1.1220
aegis	16127	3	1	0	1.7066	1.3690	1.5420	1.8650	2.0580
aegis	16128	3	1	0	0.8156	0.7410	0.7670	0.8680	0.8930
aegis	16129	3	1	0	1.2779	1.0240	1.1100	1.3830	1.9800
aegis	16130	3	1	0	0.7861	0.7060	0.7430	0.8240	0.8500
aegis	16131	3	1	0	1.5083	1.1970	1.3160	1.5080	1.5390
aegis	16132	3	1	0	2.7266	0.1360	2.3930	2.9620	3.1150
aegis	16133	3	1	0	3.3474	3.0880	3.2150	3.4810	3.5820
aegis	16134	3	1	0	1.3837	1.0450	1.1840	1.5820	2.0320
aegis	16135	3	1	0	2.6076	1.8450	2.3960	2.8330	2.9970
aegis	16136	3	1	0	1.7075	1.1700	1.3310	2.0530	2.2500
aegis	16137	3	1	0	0.5261	0.4250	0.4760	0.5750	0.6120
aegis	16138	3	1	0	0.6488	0.3300	0.5170	0.8600	4.0830
aegis	16139	3	1	0	0.3636	0.0920	0.2270	0.5050	0.6490
aegis	16140	3	1	0	0.9750	0.2830	0.6270	1.1920	1.3180
aegis	16141	3	1	0	1.7087	1.3880	1.5390	1.8540	1.9970
aegis	16142	3	1	0	0.7513	0.2240	0.4030	1.1220	3.1240
aegis	16143	3	1	0	0.2246	0.0260	0.0580	0.3270	0.3670
aegis	16144	3	1	0	0.7592	0.5160	0.6320	0.8990	1.0140
aegis	16145	3	1	0	0.9677	0.3940	0.6270	1.3020	2.0800
aegis	16146	3	1	0	1.3661	0.2140	0.6540	2.0760	2.6820
aegis	16147	3	1	0	0.9920	0.3850	0.6430	1.2970	2.2720
aegis	16148	3	1	0	1.7689	1.4200	1.5590	1.9890	2.1570
aegis	16149	3	1	0	0.3774	0.1010	0.2190	0.3570	0.3770
aegis	16150	2	1	1	0.5434	0.5372	0.5399	0.5451	0.5476
aegis	16151	3	1	0	1.8346	1.1220	1.4590	2.2130	2.5570
aegis	16152	3	1	0	0.8529	0.6820	0.7610	0.9510	1.0340
aegis	16153	2	1	1	1.0897	1.0861	1.0875	1.0903	1.0916
aegis	16154	3	1	0	1.6502	1.1190	1.3440	1.9690	2.2130
aegis	16155	3	1	0	0.0724	0.0120	0.0240	0.1230	0.2030
aegis	16156	3	1	0	1.8924	1.1850	1.4770	2.2760	2.5780
aegis	16157	3	1	0	0.5661	0.3640	0.4640	0.6590	0.7020
aegis	16158	3	0	0	0.0100	0.0100	0.0110	0.0240	0.0250
aegis	16159	3	1	0	1.7109	1.5650	1.6220	1.7950	1.8580
aegis	16160	3	1	0	1.9934	1.9540	1.9720	2.1520	2.2530
aegis	16161	3	1	0	3.9962	3.8640	3.9110	4.1420	4.2330
aegis	16162	3	1	0	1.6502	1.1060	1.3500	1.9580	2.1630
aegis	16163	3	1	0	1.3168	1.1110	1.2390	1.4460	1.5070
aegis	16164	2	1	1	1.1902	1.1775	1.1831	1.1978	1.2109
aegis	16165	3	1	0	1.2162	1.1520	1.1760	1.2580	1.2890
aegis	16166	2	1	1	0.5204	0.4921	0.5147	0.6120	0.6524
aegis	16167	3	1	0	1.6572	1.4460	1.5230	1.7890	1.9740
aegis	16168	3	1	0	0.0220	0.0100	0.0120	0.0380	0.0530
aegis	16169	3	1	0	3.0400	2.9290	2.9710	3.1140	3.1660
aegis	16170	3	1	0	0.9331	0.3510	0.6610	1.1600	1.7530
aegis	16171	3	1	0	0.4476	0.3980	0.4160	0.4800	0.5150
aegis	16172	3	1	0	1.3433	0.5020	0.8240	2.1200	2.7720
aegis	16173	3	1	0	2.7010	2.5980	2.6390	2.7650	2.8050
aegis	16174	3	1	0	1.3835	0.6340	1.0650	1.3540	1.3880
aegis	16175	3	1	0	1.1477	0.2930	0.6900	1.1750	1.2220
aegis	16176	3	1	0	1.5873	0.8090	1.1740	1.9250	2.1850
aegis	16177	3	1	0	1.5695	1.1660	1.3210	1.8190	2.0910
aegis	16178	3	1	0	0.8395	0.3150	0.5740	1.1000	1.2160
aegis	16179	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16180	3	1	0	0.7019	0.6690	0.6770	0.7260	0.7400
aegis	16181	3	1	0	0.5770	0.1120	0.2670	0.5880	0.6230
aegis	16182	3	1	0	0.7330	0.0660	0.1110	0.9840	1.1420
aegis	16183	3	1	0	1.8824	1.2880	1.5110	2.1920	2.3580
aegis	16184	2	1	1	0.3979	0.2874	0.3575	0.4059	0.4409
aegis	16185	2	1	1	1.2144	1.1764	1.2069	1.2199	1.2275
aegis	16186	3	1	0	1.4787	0.6210	1.0610	1.7550	1.9140
aegis	16187	3	1	0	0.7815	0.2030	0.4870	1.0980	1.6440
aegis	16188	3	1	0	1.1991	0.2780	0.5850	0.9370	0.9530
aegis	16189	3	1	0	0.3512	0.1560	0.2600	3.0490	3.2500
aegis	16190	3	0	0	3.3962	2.8840	3.0690	3.7370	4.2210
aegis	16191	3	1	0	1.0969	0.1290	0.3550	0.9360	1.0000
aegis	16192	2	1	1	1.6287	1.4470	1.5893	1.6334	1.6425
aegis	16193	3	1	0	1.2909	1.1980	1.2420	1.3400	1.3790
aegis	16194	2	1	1	0.4682	0.4181	0.4455	0.5047	0.5638
aegis	16195	3	1	0	1.5276	1.0360	1.1740	1.9060	2.1440
aegis	16196	3	1	0	0.7486	0.1700	0.4080	1.0460	1.5300
aegis	16197	3	1	0	0.8355	0.7240	0.7760	0.8990	0.9570
aegis	16198	2	1	1	0.8599	0.8488	0.8548	0.8714	0.8828
aegis	16199	3	1	0	1.7400	1.4540	1.5970	1.8780	2.0160
aegis	16200	3	1	0	1.8241	1.0010	1.5700	2.2410	2.6300
aegis	16201	3	1	0	1.9447	1.6440	1.7490	2.1470	2.3020
aegis	16202	3	1	0	3.6761	3.2880	3.3900	3.9690	4.0940
aegis	16203	3	1	0	0.4252	0.1480	0.2810	0.6100	0.8010
aegis	16204	3	1	0	0.8303	0.4660	0.6730	0.9880	1.1150
aegis	16205	3	1	0	0.9440	0.4750	0.6360	1.0590	1.3310
aegis	16206	2	1	1	2.6711	2.5085	2.6027	2.7249	2.7554
aegis	16207	3	1	0	0.2833	0.0490	0.1350	0.4540	0.6510
aegis	16208	3	1	0	0.0873	0.0680	0.0720	0.1020	0.1090
aegis	16209	3	1	0	1.2529	1.0420	1.1590	1.3480	1.4790
aegis	16210	3	1	0	3.3727	3.1710	3.2320	3.5240	3.7020
aegis	16211	3	1	0	0.4907	0.4000	0.4330	0.5670	0.6390
aegis	16212	1	1	0	0.2479	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16213	3	1	0	0.9055	0.1690	0.4070	1.3630	2.0600
aegis	16214	3	1	0	1.8137	0.2250	1.4240	2.3170	2.6240
aegis	16215	1	1	1	0.1559	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16216	3	1	0	0.4516	0.3040	0.3790	0.5290	0.5990
aegis	16217	3	1	0	1.1934	1.1040	1.1460	1.2450	1.2780
aegis	16218	3	1	0	4.2565	3.7880	4.0400	4.5200	4.6760
aegis	16219	3	1	0	0.2151	0.0520	0.1490	2.6150	2.7320
aegis	16220	3	1	0	1.3845	1.2320	1.3010	1.4760	1.5290
aegis	16221	3	1	0	1.8658	1.4530	1.6310	2.1010	2.2710
aegis	16222	3	1	0	3.5211	3.3870	3.4390	3.6040	3.6820
aegis	16223	3	1	0	0.5727	0.5270	0.5460	0.6000	0.6200
aegis	16224	2	1	1	1.0432	0.9189	1.0395	1.0454	1.0487
aegis	16225	1	1	1	0.8305	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16226	3	1	0	1.3564	0.6170	0.9610	1.2990	1.3460
aegis	16227	3	1	0	1.1786	0.3770	0.7410	1.7810	2.4130
aegis	16228	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16229	3	1	0	1.0449	0.9400	0.9880	1.1060	1.1410
aegis	16230	3	1	0	4.0108	3.8020	3.8960	4.1280	4.2170
aegis	16231	3	1	0	1.8914	1.2240	1.4960	2.2540	2.5760
aegis	16232	3	1	0	0.7601	0.6420	0.7100	0.8140	0.8650
aegis	16233	3	0	0	1.0391	0.8510	0.9380	1.1500	1.2370
aegis	16234	3	1	0	4.6867	4.4180	4.5540	4.8250	4.9400
aegis	16235	3	1	0	2.5510	2.3040	2.4220	2.6790	2.7690
aegis	16236	3	1	0	3.8320	3.5800	3.6880	3.9800	4.1020
aegis	16237	3	1	0	0.2430	0.1420	0.1960	0.2870	0.3440
aegis	16238	3	1	0	1.3688	1.3190	1.3350	1.4040	1.4260
aegis	16239	1	1	1	1.1898	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16240	3	0	0	0.9012	0.3450	0.7150	1.0480	1.7970
aegis	16241	3	1	0	2.0963	1.5970	1.9070	2.2970	2.4020
aegis	16242	3	1	0	3.6525	0.3450	0.4130	3.7550	3.8720
aegis	16243	3	1	0	3.6363	3.4780	3.5380	3.7360	3.8340
aegis	16244	3	1	0	0.8272	0.7510	0.7850	0.8780	0.9250
aegis	16245	3	1	0	1.8153	1.1020	1.3720	2.2490	2.4760
aegis	16246	3	1	0	1.7450	0.2610	0.5160	3.2850	3.8860
aegis	16247	3	1	0	2.7496	0.5330	2.3570	2.9620	3.1580
aegis	16248	3	1	0	1.9874	0.6360	1.4650	2.5610	3.0150
aegis	16249	3	1	0	2.4154	2.6260	2.6740	3.1750	5.6580
aegis	16250	3	1	0	1.3622	0.3790	0.8370	1.9590	2.5240
aegis	16251	3	1	0	1.5808	1.0100	1.2680	1.8390	2.0430
aegis	16252	3	1	0	0.5874	0.3080	0.4810	0.6920	0.8030
aegis	16253	2	1	1	2.3434	2.2628	2.3221	2.3544	2.3698
aegis	16254	3	1	0	1.3962	1.1990	1.3480	1.4570	1.4970
aegis	16255	3	1	0	0.4971	0.4160	0.4570	0.5380	0.5710
aegis	16256	3	1	0	0.7595	0.4100	0.5980	0.9310	1.0290
aegis	16257	3	1	0	1.8566	1.5410	1.6500	2.0790	2.2820
aegis	16258	3	1	0	0.9136	0.5830	0.8140	1.0160	1.2900
aegis	16259	3	0	0	1.1569	0.6560	0.8210	1.6350	1.9900
aegis	16260	3	1	0	1.1019	0.3290	0.7340	1.3260	1.4480
aegis	16261	3	1	0	1.4506	1.3650	1.4010	1.5010	1.5480
aegis	16262	3	1	0	2.8261	2.5650	2.6970	2.9570	3.0980
aegis	16263	3	1	0	1.0663	0.9470	1.0080	1.1210	1.1590
aegis	16264	3	1	0	4.2555	0.6460	3.9630	4.4830	4.6170
aegis	16265	3	1	0	3.8915	3.2580	3.5340	4.2220	4.4270
aegis	16266	3	1	0	1.7811	1.5680	1.6920	1.8810	2.0010
aegis	16267	3	1	0	1.3858	1.2980	1.3350	1.4340	1.4660
aegis	16268	3	1	0	4.5042	4.1770	4.3440	5.4000	5.7630
aegis	16269	3	0	0	0.8682	0.1790	0.3640	1.1930	1.3090
aegis	16270	3	1	0	0.0526	0.0130	0.0320	1.3290	1.5350
aegis	16271	1	1	0	0.4516	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16272	3	1	0	1.6316	0.9090	1.3990	1.8550	2.0440
aegis	16273	3	1	0	3.9400	3.4930	3.7780	4.0970	4.2070
aegis	16274	3	1	0	1.7711	1.5230	1.6020	1.9600	2.2720
aegis	16275	3	1	0	1.4388	0.9950	1.1640	1.4240	1.4560
aegis	16276	3	1	0	0.9541	0.7190	0.8190	1.0810	1.1540
aegis	16277	3	1	0	2.5154	1.5440	1.7290	3.1840	3.5160
aegis	16278	3	1	0	2.4619	2.1950	2.3260	2.6100	2.7280
aegis	16279	3	1	0	0.4647	0.1370	0.2940	3.1270	3.3850
aegis	16280	3	1	0	3.1725	2.9760	3.0650	3.2820	3.3760
aegis	16281	2	1	1	1.4993	1.4880	1.4935	1.5048	1.5099
aegis	16282	3	0	0	1.3261	0.5140	0.8310	1.7890	2.1100
aegis	16283	3	1	0	1.6583	1.4320	1.5180	1.7900	1.8750
aegis	16284	3	1	0	1.5689	1.3540	1.4060	1.8140	1.9230
aegis	16285	2	1	1	1.7456	1.5408	1.6479	1.7489	1.7598
aegis	16286	3	1	0	0.6128	0.4930	0.5660	0.6630	0.6970
aegis	16287	3	0	0	0.7692	0.1050	0.2700	0.6650	0.8750
aegis	16288	3	1	0	2.8191	0.4430	2.6840	2.9460	3.0670
aegis	16289	3	1	0	1.4604	0.9950	1.1510	1.7970	2.0820
aegis	16290	3	1	0	0.3178	0.1050	0.2310	2.5510	2.7950
aegis	16291	1	1	1	0.7395	-1.0000	-1.0000	-1.0000	-1.0000
aegis	16292	3	1	0	2.4135	2.0580	2.2730	2.5440	2.6690
aegis	16293	3	1	0	2.7579	2.5670	2.6580	2.8650	2.9410
aegis	16294	3	1	0	1.7968	1.2020	1.4160	2.1920	2.4260
aegis	16295	3	1	0	2.5751	2.3960	2.4830	2.6750	2.7400
aegis	16296	3	1	0	2.4365	0.5160	1.7390	3.1620	3.4400
aegis	16297	3	1	0	1.3272	1.1900	1.2530	1.4030	1.4770
aegis	16298	3	1	0	3.0487	2.7420	2.8890	3.2120	3.3520
aegis	16299	3	0	0	1.7199	1.2580	1.4610	1.9840	2.2350
aegis	16300	3	1	0	0.4612	0.2240	0.3940	3.4710	3.6220
aegis	16301	3	1	0	1.7663	1.1910	1.3810	2.1470	2.3560
aegis	16302	3	1	0	0.9124	0.3130	0.6790	1.1600	1.3560
aegis	16303	3	1	0	2.8563	2.7060	2.7760	2.9400	2.9950
aegis	16304	3	1	0	1.0295	0.8650	0.9610	1.0970	1.1390
aegis	16305	3	1	0	1.0647	0.9360	0.9970	1.1340	1.1890
aegis	16306	3	1	0	0.2007	0.0390	0.1070	0.2950	0.3990
aegis	16307	3	1	0	1.8188	1.6450	1.7260	1.9230	2.0180
aegis	16308	3	1	0	1.2200	1.1060	1.1580	1.2820	1.3220
aegis	16309	3	1	0	1.4225	1.1260	1.2410	1.4490	1.4840
aegis	16310	3	1	0	1.6850	1.2140	1.3840	2.0320	2.2870
aegis	16311	3	1	0	2.2823	2.0700	2.1650	2.4120	2.5210
aegis	16312	3	1	0	2.6638	2.5260	2.5900	2.7390	2.7940
aegis	16313	3	1	0	2.5032	2.0280	2.3340	2.6960	2.8340
aegis	16314	3	1	0	0.0494	0.0110	0.0140	0.0790	0.2560
aegis	16315	3	1	0	2.1031	1.4690	1.9220	2.2910	2.3800
